name,category,address,open_website,phone_number,description,open_hours,open_hours_updated,reviews_count,rating,main_image,reviews,url,lat,lon,place_id,country,price_range,services_provided,hotel_amenities,hotel_star_ratings,category_search_input
"Pam███ Ur███ts","Pet store","177███Bro███ay,█████████, N█████████","","+12███663███","Pet shop stocking alternative products. Compact pet shop with an extensive inventory of hard-to-find food, plus toys, treats  & supplies.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""10 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Tue",93,4.8,"https://lh5.googleusercontent.com/p/AF1QipOEK_f9hI4Y2va4MoADSk6-W0ftPVsdK7nIJJTI=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJTeyS8h9awokRAuiAEcgUJHs&q=Pet+Store,+Uspokey26WallStNew+York+NY+10005,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Pamper%20Ur%20Pets/data=!4m7!3m6!1s0x89c25a1ff292ec4d:0x7b2414c81180e802!8m2!3d40.7178758!4d-74.0071511!16s%2Fg%2F1vyn4s69!19sChIJTeyS8h9awokRAuiAEcgUJHs?authuser=0&hl=en&rclk=1",40.7178758,-74.0071511,"ChIJTeyS8h9awokRAuiAEcgUJHs","US","","[""Delivery"",""In-store pickup""]","null","","Petstore"
"Par███ven███Aud███","Home audio store","440███rk ███ S,█████████, N█████████","http://www.parkavenueaudio.com/","+12███858███","High-tech home entertainment equipment. Long-time source of high-end home audio & video equipment & systems, with an extensive showroom.","{""Friday"":""10:30 AM–5:30 PM"",""Monday"":""10:30 AM–5:30 PM"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10:30 AM–5:30 PM"",""Tuesday"":""10:30 AM–5:30 PM"",""Wednesday"":""10:30 AM–5:30 PM""}","Closed ⋅ Opens 10:30 AM Wed",78,4.5,"https://lh5.googleusercontent.com/p/AF1QipMv1kRPpfgA1w1ZVuH9rUQhvsOn_2GPYTAe0Oby=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJ06ub9KdZwokRqsdnooCngB0&q=Electronics+Store,+AudioVideoSalon238E75thStNew+York+NY+10021,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Park%20Avenue%20Audio/data=!4m7!3m6!1s0x89c259a7f49babd3:0x1d80a780a267c7aa!8m2!3d40.7444121!4d-73.9835236!16s%2Fg%2F1tjprdwq!19sChIJ06ub9KdZwokRqsdnooCngB0?authuser=0&hl=en&rclk=1",40.7444121,-73.9835236,"ChIJ06ub9KdZwokRqsdnooCngB0","US","","[""Small business""]","null","","Electronicsstore"
"Pet███J G███ano██████","Jewelry store","22 ███8th███ St█████████w Y█████████████████████ St██████","http://www.peterjgermano.com/","+12███192███","","{""Friday"":""10 am–4 pm"",""Monday"":""10 am–5 pm"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 am–5 pm"",""Tuesday"":""10 am–5 pm"",""Wednesday"":""10 am–5 pm""}","Open ⋅ Closes 5 pm",15,5,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wfK-Vac6O0z8jIJatoHlJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.0885&pitch=0&thumbfov=100","https://search.google.com/local/reviews?placeid=ChIJB_WXXf5YwokReATGCUeCXHk&q=Jeweler,+PeterWenzelJuwelieroHGGrabenstra%C3%9Fe7152249EschweilerGermany,+DE&authuser=0&hl=en&gl=DE","https://www.google.com/maps/place/Peter%20J%20Germano%20Inc/data=!4m7!3m6!1s0x89c258fe5d97f507:0x795c824709c60478!8m2!3d40.7576400!4d-73.9795423!16s%2Fg%2F1vqthpz5!19sChIJB_WXXf5YwokReATGCUeCXHk?authuser=0&hl=en&rclk=1",40.75764,-73.9795423,"ChIJB_WXXf5YwokReATGCUeCXHk","US","","[""Small Business""]","null","","Jeweler"
"Aar███Fab███Gal██████","Jewelry store","589███h A███#11█████████ork█████████████████████ate███","http://www.aaronfaber.com/","+12███868███","Fine jewelry & collectible watches. High-end shop specializing in artist-made, classic & estate jewelry plus vintage timepieces.","{""Friday"":""10 am–5:30 pm"",""Monday"":""10 am–5:30 pm"",""Saturday"":""Closed"",""Sunday"":""Closed"",""Thursday"":""10 am–5:30 pm"",""Tuesday"":""10 am–5:30 pm"",""Wednesday"":""10 am–5:30 pm""}","Open ⋅ Closes 5:30 pm",65,4,"https://lh5.googleusercontent.com/p/AF1QipN7tJPWwO-Z30Ye6Jj9hF1lZ7RsRNqUYrOCYTjM=w408-h471-k-no","https://search.google.com/local/reviews?placeid=ChIJ-4ie4PtYwokRSIupuIxDv9Y&q=Jewelry+Designer,+evelyn+dottie%7CHandgefertigterSchmuckausBerlinGardesch%C3%BCtzenweg9012203BerlinGermany,+DR&authuser=0&hl=en&gl=DE","https://www.google.com/maps/place/Aaron%20Faber%20Gallery/data=!4m7!3m6!1s0x89c258fbe09e88fb:0xd6bf438cb8a98b48!8m2!3d40.7569450!4d-73.9778566!16s%2Fg%2F1tgn5nj9!19sChIJ-4ie4PtYwokRSIupuIxDv9Y?authuser=0&hl=en&rclk=1",40.756945,-73.9778566,"ChIJ-4ie4PtYwokRSIupuIxDv9Y","US","€€€€","[""Small Business""]","null","","Jewelrydesigner"
"Lov███p M███iha█████████","Stationery store","421███h A███ Ne█████████Y 1██████","https://shop.lovepop.com/pages/our-locations?location=lovepop-moynihan-new-york-ny","","","{""Friday"":""7 AM–8 PM"",""Monday"":""7 AM–8 PM"",""Saturday"":""8 AM–8 PM"",""Sunday"":""8 AM–8 PM"",""Thursday"":""7 AM–8 PM"",""Tuesday"":""7 AM–8 PM"",""Wednesday"":""7 AM–8 PM""}","Closed ⋅ Opens 7 AM",296,5,"https://lh5.googleusercontent.com/p/AF1QipPV0iuN-YSTV2VBxoWFmaFQiHuFV0FCJt5lz2uL=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJ24hWtCBZwokR3DV8CJjH3gg&q=Stationery+Store,+NBCStationery10736thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Lovepop%20Moynihan%20Station/data=!4m7!3m6!1s0x89c25920b45688db:0x8dec798087c35dc!8m2!3d40.7511994!4d-73.9953871!16s%2Fg%2F11r9l8vt25!19sChIJ24hWtCBZwokR3DV8CJjH3gg?authuser=0&hl=en&rclk=1",40.7511994,-73.9953871,"ChIJ24hWtCBZwokR3DV8CJjH3gg","US","","[""In-store shopping"",""Onsite services""]","null","","Stationerystore"
"nic███co ███kay███","Stationery store","263███10t███t, █████████ NY█████████","http://www.niconeco.com/","","","{""Friday"":""12–7 PM"",""Monday"":""12–7 PM"",""Saturday"":""12–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""12–7 PM"",""Tuesday"":""12–7 PM"",""Wednesday"":""12–7 PM""}","Closed ⋅ Opens 12 PM",209,4.8,"https://lh5.googleusercontent.com/p/AF1QipNHU0kcihaNrRl8Ju3xE9W2daTOltR0uTWS6M6J=w426-h240-k-no","https://search.google.com/local/reviews?placeid=ChIJpdaS-7pZwokRwu9BkLCdK_U&q=Stationery+Store,+NBCStationery10736thAveNew+York+NY+10018,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/niconeco%20zakkaya/data=!4m7!3m6!1s0x89c259bafb92d6a5:0xf52b9db09041efc2!8m2!3d40.7285048!4d-73.9832338!16s%2Fg%2F11hzzx7_0x!19sChIJpdaS-7pZwokRwu9BkLCdK_U?authuser=0&hl=en&rclk=1",40.7285048,-73.9832338,"ChIJpdaS-7pZwokRwu9BkLCdK_U","US","","[""Small business""]","null","","Stationerystore"
"Not███g K███k","Electronics store","69 ███sev███t S█████████rk,████████████","","","","null","",1,5,"https://lh5.googleusercontent.com/p/AF1QipPt2N0OTqHiX1y1vmiXZ7N2EzFm8wIEq30OnGhS=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJFa8MD7ZZwokRaMSUDIE-sR4&q=Electronics+Store,+NothingKiosk69GansevoortStNewYork+NY+10014,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Nothing+Kiosk/@40.7396136,-74.0075484,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259b60f0caf15:0x1eb13e810c94c468!8m2!3d40.7396136!4d-74.0075484!16s%2Fg%2F11sw6mx36z?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMS4xIKXMDSoASAFQAw%3D%3D",40.7396136,-74.0075484,"ChIJFa8MD7ZZwokRaMSUDIE-sR4","US","","null","null","","Electronicsstore"
"Eas███ill███ Bo██████","Used book store","99 ███Mar███Pl,█████████, N█████████","http://buyusedbooksnewyork.com/","+12███778███","Venerable used books & records dealer. Long-running, cozy bookstore with an eclectic collection of used books, DVDs & music.","{""Friday"":""1–10:30 PM"",""Monday"":""1–9:30 PM"",""Saturday"":""1–10:30 PM"",""Sunday"":""1–9 PM"",""Thursday"":""1–10:30 PM"",""Tuesday"":""1–9:30 PM"",""Wednesday"":""1–9:30 PM""}","Closed ⋅ Opens 1 PM",305,4.2,"https://lh5.googleusercontent.com/p/AF1QipPEQliyOYIA1dRM3amwW46uP60hvan9MFLX9IG8=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJdb3TbJ1ZwokRpN6S2dLmbyM&q=Bookstore,+EastVillageBookshop3604McKinleyBlvdSacramentoCA95816,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/East%20Village%20Books/data=!4m7!3m6!1s0x89c2599d6cd3bd75:0x236fe6d2d992dea4!8m2!3d40.7273890!4d-73.9845324!16s%2Fg%2F1tfpw5gz!19sChIJdb3TbJ1ZwokRpN6S2dLmbyM?authuser=0&hl=en&rclk=1",40.727389,-73.9845324,"ChIJdb3TbJ1ZwokRpN6S2dLmbyM","US","","[""Small business""]","null","","Bookstore"
"Ult███eau███","Cosmetics store","188███st ███h S█████████rk,████████████","https://www.ulta.com/stores/new-york-ny-1402","+12███283███","Beauty products & an on-site salon. Chain with a diverse selection of cosmetics & other beauty products, plus on-site salon services.","{""Friday"":""10 AM–9 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""9 AM–10 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–9 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM",1662,4.2,"https://lh5.googleusercontent.com/p/AF1QipMxQ-Nc3U5tsW4x26FVQVTKk0eQ0lOG-5j8iuG2=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJZwfwj7xYwokRjcGzBp2qDBQ&q=Cosmetics+Store,+Proactiv+Kiosk+100GrandCentralAveViennaWV26105,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Ulta%20Beauty/data=!4m7!3m6!1s0x89c258bc8ff00767:0x140caa9d06b3c18d!8m2!3d40.7787740!4d-73.9543951!16s%2Fg%2F11f1x2xpkv!19sChIJZwfwj7xYwokRjcGzBp2qDBQ?authuser=0&hl=en&rclk=1",40.778774,-73.9543951,"ChIJZwfwj7xYwokRjcGzBp2qDBQ","US","","[""Delivery"",""In-store pickup"",""In-store shopping"",""Onsite services"",""Same-day delivery""]","null","","Cosmeticsstore"
"Bro███yn ███ad █████████","Clothing store","174███roa███y, █████████ NY█████████","https://www.brooklynbreadapparel.com/","","","{""Friday"":""9 AM–5 PM"",""Monday"":""9 AM–5 PM"",""Saturday"":""Closed"",""Sunday"":""11 AM–6 PM"",""Thursday"":""9 AM–5 PM"",""Tuesday"":""9 AM–5 PM"",""Wednesday"":""9 AM–5 PM""}","Closed ⋅ Opens 9 AM Tue",0,0,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wsbQSTFGYzMjT6c7esJMNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.48183&pitch=0&thumbfov=100","","https://www.google.com/maps/place/Brooklyn%20Bread%20Apparel/data=!4m7!3m6!1s0x89c259a2460ea20d:0xcb2697e404b11141!8m2!3d40.7651145!4d-73.9814962!16s%2Fg%2F11krhh4mj7!19sChIJDaIORqJZwokRQRGxBOSXJss?authuser=0&hl=en&rclk=1",40.7651145,-73.9814962,"ChIJDaIORqJZwokRQRGxBOSXJss","US","","[""Small business""]","null","","Clothingstore"
"Sta███","Clothing store","500███st ███d S█████████te █████████████████████t S█████████████████████████████████","https://www.stance.com/","+16███914███","","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""10 AM–8 PM"",""Sunday"":""11 AM–7 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Open ⋅ Closes 8 PM",33,4,"https://lh5.googleusercontent.com/p/AF1QipMUs_CY1I858gjDKyxhUHY-awcresQkPHDxpArM=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJcSvV5btZwokRi34dZ-5v1Cg&q=Clothing+Store,+Stance+500+West+33rd+Street+Suite&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stance/@40.7532626,-74.001145,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259bbe5d52b71:0x28d46fee671d7e8b!8m2!3d40.7532626!4d-74.001145!16s%2Fg%2F11h6npy579?hl=en&entry=ttu&g_ep=EgoyMDI0MTIwMS4wIKXMDSoASAFQAw%3D%3D",40.7532626,-74.001145,"ChIJcSvV5btZwokRi34dZ-5v1Cg","US","","[""Onsite services""]","null","","Clothingstore"
"Mys███iou███ook██████","Book store","58 ███ren███, N█████████NY ██████","http://www.mysteriousbookshop.com/","+12███871███","New & used mystery & crime genre shop. Bookstore with a floor-to-ceiling stock of new, used, rare & collectible crime & suspense titles.","{""Friday"":""11 AM–7 PM"",""Monday"":""11 AM–7 PM"",""Saturday"":""11 AM–7 PM"",""Sunday"":""Closed"",""Thursday"":""11 AM–7 PM"",""Tuesday"":""11 AM–7 PM"",""Wednesday"":""11 AM–7 PM""}","Closed ⋅ Opens 11 AM Tue",430,4.7,"https://lh5.googleusercontent.com/p/AF1QipPHsqBB9MGXXaMgom6Q8G5tpXEpfxNv6t7CrLs=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJbZ8tKB9awokRyPUoMpXSycs&q=Bookstore,+ICPBookstore79EssexStNew+York+NY+10002,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Mysterious%20Book%20Shop/data=!4m7!3m6!1s0x89c25a1f282d9f6d:0xcbc9d2953228f5c8!8m2!3d40.7149236!4d-74.0092108!16s%2Fg%2F1tfzn7s3!19sChIJbZ8tKB9awokRyPUoMpXSycs?authuser=0&hl=en&rclk=1",40.7149236,-74.0092108,"ChIJbZ8tKB9awokRyPUoMpXSycs","US","","[""Small business""]","null","","Bookstore"
"MIX███w Y███","Jewelry store","145███rd ███, N█████████NY ██████","http://www.shopmixny.com/","+12███543███","Store for unique necklaces & earrings. Cool store with fashion-forward jewelry from earrings to necklaces in unique, sophisticated styles.","{""Friday"":""11 AM–6 PM"",""Monday"":""11 AM–6 PM"",""Saturday"":""11 AM–6 PM"",""Sunday"":""Closed"",""Thursday"":""11 AM–6 PM"",""Tuesday"":""11 AM–6 PM"",""Wednesday"":""11 AM–6 PM""}","Closed ⋅ Opens 11 AM",12,4.9,"https://lh5.googleusercontent.com/p/AF1QipPB3Q-9MXWBD0lDmUipqtMng5lfWjxnDSq50s2z=w408-h462-k-no","https://search.google.com/local/reviews?placeid=ChIJma84OrxYwokRV0faeYvCfAM&q=Jewelry+Store,+eklexic+350E82ndStNew+York+NY+10028,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/MIX%20New%20York/data=!4m7!3m6!1s0x89c258bc3a38af99:0x37cc28b79da4757!8m2!3d40.7767633!4d-73.9557031!16s%2Fg%2F11b6xh5vq2!19sChIJma84OrxYwokRV0faeYvCfAM?authuser=0&hl=en&rclk=1",40.7767633,-73.9557031,"ChIJma84OrxYwokRV0faeYvCfAM","US","","[""Small business""]","null","","Jewelrystore"
"Tem███ St███lai███","Jewelry store","803███shi███on █████████ork████████████","https://templestclair.com/","+16███523███","","{""Friday"":""11 AM–6 PM"",""Monday"":""11 AM–6 PM"",""Saturday"":""11 AM–6 PM"",""Sunday"":""12–5 PM"",""Thursday"":""11 AM–6 PM"",""Tuesday"":""Closed"",""Wednesday"":""11 AM–6 PM""}","Closed ⋅ Opens 11 AM Wed",4,5,"https://lh5.googleusercontent.com/p/AF1QipOTUrzeedC3Q3oz5DzTKBeiNe3eFlIKjPQ6Goq9=w408-h408-k-no","https://search.google.com/local/reviews?placeid=ChIJAUFaKqdZwokRJqYJXEK4m5Y&q=Jewelry+Store,+TempleSt.Clair803+WashingtonSt+NewYork+Y10014,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Temple+St.+Clair/@40.7389737,-74.0078394,17z/data=!3m1!4b1!4m6!3m5!1s0x89c259a72a5a4101:0x969bb8425c09a626!8m2!3d40.7389737!4d-74.0078394!16s%2Fg%2F11h_7b8tj9?hl=en&entry=ttu&g_ep=EgoyMDI0MTEyNC4xIKXMDSoASAFQAw%3D%3D",40.7389737,-74.0078394,"ChIJAUFaKqdZwokRJqYJXEK4m5Y","US","","[""Identifies as women-owned"",""Small business""]","null","","Jewelrystore"
"Stu███ & ███tto███","Shoe store","895███dis███Ave█████████k, █████████","https://stubbsandwootton.com/","+12███495███","High-end, casual shoes in quirky designs. NYC outpost of a Palm Beach brand known for luxe slippers & espadrilles in quirky prints & motifs.","{""Friday"":""10 AM–6 PM"",""Monday"":""10 AM–6 PM"",""Saturday"":""10 AM–6 PM"",""Sunday"":""12–5 PM"",""Thursday"":""10 AM–6 PM"",""Tuesday"":""10 AM–6 PM"",""Wednesday"":""10 AM–6 PM""}","Closed ⋅ Opens 10 AM Fri",12,4.1,"https://lh5.googleusercontent.com/p/AF1QipNhgutZtikUwemK_lrnsHfxcZ37Kh58a4Fyo0N1=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJz1ntVpRYwokRjMUFEXaJJsA&q=Shoe+Store,+WalterSteiger417ParkAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Stubbs%20%26%20Wootton/data=!4m7!3m6!1s0x89c2589456ed59cf:0xc02689761105c58c!8m2!3d40.7719218!4d-73.9650852!16s%2Fg%2F1v8x32yr!19sChIJz1ntVpRYwokRjMUFEXaJJsA?authuser=0&hl=en&rclk=1",40.7719218,-73.9650852,"ChIJz1ntVpRYwokRjMUFEXaJJsA","US","$$$$","[""In-store pickup"",""No same-day delivery""]","null","","Shoestore"
"Wol███ Sh███erd█████████","Shoe store","500███dis███Ave█████████k, █████████","https://www.wolfandshepherd.com/","+19███393███","","{""Friday"":""10 AM–7 PM"",""Monday"":""10 AM–7 PM"",""Saturday"":""10 AM–7 PM"",""Sunday"":""12–6 PM"",""Thursday"":""10 AM–7 PM"",""Tuesday"":""10 AM–7 PM"",""Wednesday"":""10 AM–7 PM""}","Closed ⋅ Opens 10 AM Fri",8,4.8,"https://lh5.googleusercontent.com/p/AF1QipPK17P3mpdw32vXRGEKm2oNwvJYs01pzzZscmq2=w408-h306-k-no","https://search.google.com/local/reviews?placeid=ChIJX3iDhtSkp6gR8FuHEA5Ewvk&q=Shoe+Store,+WalterSteiger417ParkAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Wolf%20%26%20Shepherd%20Flagship/data=!4m7!3m6!1s0xa8a7a4d48683785f:0xf9c2440e10875bf0!8m2!3d40.7593112!4d-73.9747456!16s%2Fg%2F11lds71dbr!19sChIJX3iDhtSkp6gR8FuHEA5Ewvk?authuser=0&hl=en&rclk=1",40.7593112,-73.9747456,"ChIJX3iDhtSkp6gR8FuHEA5Ewvk","US","","[""Wheelchair accessible entrance"",""No wheelchair accessible parking lot""]","null","","Shoestore"
"Bel███n S███s","Shoe store","110███55t███t #█████████rk,████████████","http://www.belgianshoes.com/","+12███557███","Posh shop for handcrafted loafers. Longtime upscale boutique known for its handmade loafers in varied materials, colors & patterns.","{""Friday"":""9 AM–6 PM"",""Monday"":""9 AM–6 PM"",""Saturday"":""10 AM–5 PM"",""Sunday"":""Closed"",""Thursday"":""9 AM–7 PM"",""Tuesday"":""9 AM–6 PM"",""Wednesday"":""9 AM–6 PM""}","Closed ⋅ Opens 9 AM Fri",35,4.2,"https://lh5.googleusercontent.com/p/AF1QipPj4gmKmf0atZgtFW02pOnC_-59VMh2Jw8z3-Iu=w408-h544-k-no","https://search.google.com/local/reviews?placeid=ChIJ5ypEy-RYwokRillo0b3qZaw&q=Shoe+Store,+WalterSteiger417ParkAveNew+York+NY+10022,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/Belgian%20Shoes/data=!4m7!3m6!1s0x89c258e4cb442ae7:0xac65eabdd168598a!8m2!3d40.7599854!4d-73.9711814!16s%2Fg%2F1tj2pcm9!19sChIJ5ypEy-RYwokRillo0b3qZaw?authuser=0&hl=en&rclk=1",40.7599854,-73.9711814,"ChIJ5ypEy-RYwokRillo0b3qZaw","US","$$$$","[""In-store shopping""]","null","","Shoestore"
"VIM","Shoe store","571███181███St,█████████, N█████████","","+12███818███","Clothing & shoes for the family. Retailer of apparel, footwear & accessories for the family, with a focus on jeans & sneakers.","{""Friday"":""10 AM–8:30 PM"",""Monday"":""10 AM–8:30 PM"",""Saturday"":""10 AM–8:30 PM"",""Sunday"":""10 AM–8:30 PM"",""Thursday"":""10 AM–8:30 PM"",""Tuesday"":""10 AM–8:30 PM"",""Wednesday"":""10 AM–8:30 PM""}","Closed ⋅ Opens 10 AM Thu",342,4.1,"https://lh5.googleusercontent.com/p/AF1QipMUAUGlOk7eF7rcD5blCTin6MXjfkSCoP8hKWMk=w408-h408-k-no","https://search.google.com/local/reviews?placeid=ChIJoQs__h70wokRmg8a8FBlDNY&q=Shoe+Store,+VIM565W207thStNew+York+NY+10034,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/VIM/data=!4m7!3m6!1s0x89c2f41efe3f0ba1:0xd60c6550f01a0f9a!8m2!3d40.8491111!4d-73.9328837!16s%2Fg%2F1tfzn85d!19sChIJoQs__h70wokRmg8a8FBlDNY?authuser=0&hl=en&rclk=1",40.8491111,-73.9328837,"ChIJoQs__h70wokRmg8a8FBlDNY","US","","[""Wheelchair accessible entrance"",""No wheelchair accessible parking lot""]","null","","Shoestore"
"VIM","Shoe store","565███207███St,█████████, N█████████","","+12███427███","Clothing & shoes for the family. Retailer of apparel, footwear & accessories for the family, with a focus on jeans & sneakers.","{""Friday"":""10 AM–8 PM"",""Monday"":""10 AM–8 PM"",""Saturday"":""9:30 AM–8 PM"",""Sunday"":""11 AM–6:30 PM"",""Thursday"":""10 AM–8 PM"",""Tuesday"":""10 AM–8 PM"",""Wednesday"":""10 AM–8 PM""}","Closed ⋅ Opens 10 AM Thu",79,3.9,"https://lh5.googleusercontent.com/p/AF1QipOoP2wG9djrZwyiyxBPBeFadDxc75pKh0Ad1Z4y=w408-h307-k-no","https://search.google.com/local/reviews?placeid=ChIJU-GZRPbzwokRG_r0eyZMPjw&q=Shoe+Store,+VIM565W207thStNew+York+NY+10034,+US&authuser=0&hl=en&gl=US","https://www.google.com/maps/place/VIM/data=!4m7!3m6!1s0x89c2f3f64499e153:0x3c3e4c267bf4fa1b!8m2!3d40.8663157!4d-73.9201469!16s%2Fg%2F1tg3c0j0!19sChIJU-GZRPbzwokRG_r0eyZMPjw?authuser=0&hl=en&rclk=1",40.8663157,-73.9201469,"ChIJU-GZRPbzwokRG_r0eyZMPjw","US","$","[""Wheelchair accessible entrance"",""No wheelchair accessible parking lot""]","null","","Shoestore"
