Name,Address,Latitude,Longitude
T.J. Maxx,"22-06 31st Street, Astoria",40.7760594,-73.91124099999999
Macy's,"13650 Roosevelt Avenue, Flushing",40.759792,-73.828272
Target,"4024 College Point Boulevard Ste F600, Flushing",40.7573044,-73.835146
Target,"13505 20th Avenue, College Point",40.7837661,-73.83332639999999
T.J. Maxx,"136-03 20th Avenue, College Point",40.7836412,-73.831533
Sunglass Hut at Macy's,"136-50 Roosevelt Avenue, Flushing",40.75984589999999,-73.8279896
Cartier Watches | COSMOS - 뉴욕 퀸즈 플러싱 명품 백화점,"150-24 Northern Boulevard G1, Queens",40.7649098,-73.81443209999999
Marshalls,"40-24 College Point Boulevard, Flushing",40.7567066,-73.8353581
Jembro Stores,"136-35 Roosevelt Avenue, Flushing",40.7600342,-73.82892160000002
Home & Home,"31-85 Whitestone Expressway, Flushing",40.7669106,-73.83719700000002
Burlington,"40-24 College Point Boulevard D426, Flushing",40.75744720000001,-73.8355656
Royal Home Goods,"3651 College Point Boulevard, Flushing",40.76045319999999,-73.8346731
HomeGoods,"134-01 20th Avenue, College Point",40.7824044,-73.8348146
HomeGoods,"23-80 Bell Boulevard, Bay Terrace",40.7805579,-73.7766212
Burlington,"258-01 Union Turnpike, Glen Oaks",40.7464337,-73.7137328
Target,"1400 Union Turnpike, New Hyde Park",40.7531922,-73.69556639999999
Macy's,"1100 Northern Boulevard, Manhasset",40.78846819999999,-73.702364
T.J. Maxx,"2315 New Hyde Park Road, New Hyde Park",40.75674679999999,-73.68946059999999
Marshalls,"1380 Northern Boulevard, Manhasset",40.7928998,-73.695302
Nordstrom Rack,"1400 Northern Boulevard, Manhasset",40.7927364,-73.6948082
Sunglass Hut at Macy's,"1100 Northern Boulevard, Manhasset",40.7884969,-73.70218349999999
Macy's Furniture Gallery,"155 Glen Cove Road, Carle Place",40.7453204,-73.6164441
T.J. Maxx,"217 Glen Cove Road, Carle Place",40.7475577,-73.6155787
Homesense,"177 Old Country Road, Carle Place",40.7445854,-73.6144877
Kohl's,"28 Jericho Turnpike, Jericho",40.778286,-73.5664955
Burlington,"495 Prospect Avenue, West Orange",40.7939039,-74.2547005
Costco Wholesale,"20 Bridewell Place, Clifton",40.8314891,-74.1367906
Kohl's,"14 Main Avenue, Clifton",40.8295488,-74.1429974
Target,"30 Kingsland Road, Clifton",40.8245909,-74.1351901
T.J. Maxx,"423 Valley Brook Avenue, Lyndhurst",40.8127176,-74.122596
HomeGoods,"558 New York Avenue, Lyndhurst",40.812816,-74.120768
Burlington,"415 New Jersey 3, Clifton",40.8300825,-74.140787
Marshalls,"65 New Jersey 17, East Rutherford",40.83115599999999,-74.0933733
The ADdress,"1 American Dream Way, East Rutherford",40.8094502,-74.06692679999999
Primark,"1 American Dream Way D350, East Rutherford",40.8097258,-74.06657710000002
Saks Fifth Avenue,"1 American Dream Way Suite F140, East Rutherford",40.8112052,-74.0647947
Burlington,"8101 Tonnelle Avenue, North Bergen",40.8088956,-74.0189244
Walmart Supercenter,"2100 88th Street, North Bergen",40.8140446,-74.0134869
Target,"7101 Tonnelle Avenue, North Bergen",40.8015426,-74.0221469
Universal 99¢ & Plus,"6403 Bergenline Avenue, West New York",40.792668,-74.013814
Khalpera,"65 Railroad Avenue Unit 5-A, Ridgefield",40.8282322,-74.0134869
Target,"543 River Road, Edgewater",40.8140101,-73.9817174
T.J. Maxx,"808 Columbus Avenue, New York",40.79489239999999,-73.9663853
Marshalls,"497 River Road, Edgewater",40.8113044,-73.98204179999999
HomeGoods,"795 Columbus Avenue, New York",40.79464979999999,-73.9659842
T.J. Maxx,"477 River Road, Edgewater",40.811843,-73.984927
Marshalls,"125 West 125th Street, New York",40.8081263,-73.94585649999999
HomeGoods,"489 River Road, Edgewater",40.8111723,-73.9829111
El Mundo,"3300 Broadway, New York",40.8190738,-73.9555007
Burlington,"100-198 Doctor Martin Luther King Junior Boulevard, New York",40.80773250000001,-73.94617339999999
T.J. Maxx,"5 West 125th Street, New York",40.8069657,-73.94280979999999
Burlington,"547 River Road, Edgewater",40.8142926,-73.982576
Burlington,"808 Columbus Avenue, New York",40.7949946,-73.9662889
Target,"795 Columbus Avenue, New York",40.7941168,-73.96637050000001
Target,"123 West 125th Street, New York",40.8085527,-73.9469074
ABU DEPARTMENT STORE,United States,40.8067509,-73.943452
Target,"700 Exterior Street, The Bronx",40.823963,-73.9302874
Burlington,"517 East 117th Street, New York",40.795386,-73.9310222
Marshalls,"517 East 117th Street, New York",40.7955804,-73.9314109
Costco Wholesale,"517 East 117th Street, New York",40.795386,-73.9310222
Burlington,"700 Exterior Street Suite 302A, The Bronx",40.8239106,-73.92992
Marshalls,"610 Exterior Street, The Bronx",40.8218624,-73.930208
J Department Store,"2254 3rd Avenue, New York",40.80216060000001,-73.9371802
Cookie's Department Stores,"567 Melrose Avenue, The Bronx",40.816638,-73.9177948
Forman Mills,"3036 Third Avenue, The Bronx",40.81979800000001,-73.9128709
American Outlet Inc,"2151 3rd Avenue, New York",40.7989085,-73.93903390000001
See & See Department Store,"2929 Third Avenue, The Bronx",40.8176278,-73.915836
American Outlet,"2929 Third Avenue, The Bronx",40.8176288,-73.91583589999999
Burlington,"2952 Third Avenue, The Bronx",40.81785199999999,-73.91472619999999
Marshalls,"2952 Third Avenue, The Bronx",40.8179276,-73.9147179
Extreme Department Store,"204 East 161st Street, The Bronx",40.8248888,-73.9212151
Value King,"1180 Webster Avenue, The Bronx",40.8312773,-73.90998019999999
T.J. Maxx,"961 East 174th Street, The Bronx",40.8366649,-73.8852478
Marshalls,"845 White Plains Road, The Bronx",40.82307309999999,-73.8590291
Cee & Cee Store,"831 Soundview Avenue #3, The Bronx",40.82213589999999,-73.86761469999999
ABC Super Stores,"985 Southern Boulevard, The Bronx",40.8222554,-73.8921194
EXTEREM DEPARMT STORE,"1457 Westchester Avenue, The Bronx",40.8286329,-73.88173789999999
Burlington,"1925 Turnbull Avenue, The Bronx",40.8236327,-73.8562919
King's Department Store,"870 East Tremont Avenue, The Bronx",40.8428288,-73.88612739999999
Macy's,"1441 Metropolitan Avenue Fl 2, The Bronx",40.8364825,-73.8612062
T.J. Maxx,"815 Hutchinson River Parkway, The Bronx",40.8227437,-73.83705929999999
Target,"815 Hutchinson River Parkway, The Bronx",40.8242614,-73.8374718
Marshalls,"1450 East Avenue, The Bronx",40.8363586,-73.8600828
Sunglass Hut at Macy's,"1441 Metropolitan Avenue, The Bronx",40.83625749999999,-73.8614968
People's Department Store,"1921 Westchester Avenue, The Bronx",40.83359,-73.85986799999999
Dollar Heaven Disc Store Inc,"1657 Metropolitan Avenue, The Bronx",40.8406955,-73.8557823
Navy Exchange Fleet,"300 Steamboat Road Delano Hall, Kings Point",40.8109094,-73.76252339999999
Target,"101 Shore Road, Port Washington",40.8412312,-73.70480189999999
HomeGoods,"75 Old Shore Road, Port Washington",40.838677,-73.70182799999999
T.J. Maxx,"2 Soundview Market Place, Port Washington",40.8423513,-73.7064699
T.J. Maxx,"90 Northern Boulevard, Greenvale",40.8084985,-73.6291301
Kohl's,"1710 U.S. 46, Woodland Park",40.8857556,-74.21249259999999
Siraj Islamic Lifestyle Store,"421 Broad Street Unit C, Clifton",40.8813432,-74.167794
Walmart Supercenter,"174 Passaic Street, Garfield",40.8666623,-74.1010551
DII Deals & Discounts,"56-58 Lexington Avenue, Passaic",40.8640861,-74.1269531
Burlington,"174 Passaic Street #252, Garfield",40.8681061,-74.0984806
Marshalls,"174 Passaic Street, Garfield",40.868638,-74.098607
Telco Store,"8-10 Lexington Avenue, Passaic",40.86255209999999,-74.12692679999999
Angelo Department Store,"636 Main Avenue, Passaic",40.86051,-74.1250429
Value Zone,"90 Dayton Avenue, Passaic",40.8725318,-74.1199334
Bueno Bonito Barato,"90 Dayton Avenue, Passaic",40.8735162,-74.1202205
Burlington,"24 Barbour Avenue Space 300B, Passaic",40.87534309999999,-74.120598
Forman Mills,"2434 Barbour Avenue, Passaic",40.8757345,-74.1202121
Costco Wholesale,"2 Teterboro Landing Drive, Teterboro",40.8607928,-74.0644863
Walmart,"189 U.S. 46, Saddle Brook",40.8917599,-74.0935598
T.J. Maxx,"189 U.S. 46, Saddle Brook",40.8910877,-74.0953261
Walmart Supercenter,"1 Teterboro Landing Drive, Teterboro",40.8624557,-74.062508
ShopRazzi,"51 James Street, South Hackensack",40.8713019,-74.0546969
Costco Business Center,"80 South River Street, Hackensack",40.87624219999999,-74.0379212
Rocklin’s,"458 Cedar Lane, Teaneck",40.8890175,-74.0221933
Cosmos,"1642 Schlosser Street FL#1, Fort Lee",40.8505477,-73.9697875
Target,"40 West 225th Street #50, The Bronx",40.8733943,-73.90778929999999
Marshalls,"50 West 225th Street, The Bronx",40.87323899999999,-73.90847000000001
Marshalls,"2501 Grand Concourse, The Bronx",40.8627052,-73.8973855
Marshalls,"4211 Broadway Ste W2.2, New York",40.8488388,-73.9382711
DII Deals & Discounts,"4086 Broadway, New York",40.8444452,-73.9386639
Lot-Less,"55-45 Broadway, The Bronx",40.8783184,-73.9056097
Itemacy,"56 East 184th Street #16, The Bronx",40.8600467,-73.9014905
T.J. Maxx,"171 West 230th Street, The Bronx",40.8771138,-73.90510689999999
New York Department Store,"571 West 182nd Street, New York",40.849805,-73.93279129999999
Target,"602 West 181st Street, New York",40.8493569,-73.9342023
King Department Store,"571 West 188th Street, New York",40.85362419999999,-73.9300737
Mundo Dept. Store,"104 Sherman Avenue, New York",40.86403960000001,-73.9252138
Extreme Department Store,"88 Featherbed Lane, The Bronx",40.8459582,-73.9184867
207 Loco Hot Deals,"565 West 207th Street, New York",40.86654,-73.9196778
DII,"4950 Broadway, New York",40.8676692,-73.92041309999999
2NICE Department,"1793 Jerome Avenue, The Bronx",40.8492328,-73.9115947
2nice Department Store,"1793 Jerome Avenue, The Bronx",40.8492328,-73.9115947
Sama Department Store,"2458 Grand Concourse, The Bronx",40.8610953,-73.89750029999999
Burlington,"2503 Grand Concourse, The Bronx",40.8627747,-73.89734829999999
Target,"215 East Fordham Road, The Bronx",40.8624868,-73.8961046
Cee & Cee Department Store,"331 East Fordham Road, The Bronx",40.86215899999999,-73.89322589999999
Sama Department Store,"3 East Kingsbridge Road, The Bronx",40.8675112,-73.8969973
Loco hot deals,"59 East Kingsbridge Road, The Bronx",40.866988,-73.8958407
Burlington,"2543-61 Webster Avenue, The Bronx",40.8623894,-73.8910131
T.J. Maxx,"1 Fordham Plaza, The Bronx",40.8605059,-73.8902992
Williamsbridge Department Store Corp.,"2430 Williamsbridge Road, The Bronx",40.8617553,-73.8573074
Shopdecimals,"675 East 213th Street 1st floor, The Bronx",40.8795439,-73.86570460000002
JCPenney,"100 Baychester Avenue, The Bronx",40.8647649,-73.8263809
Marshalls,"352 Baychester Avenue, The Bronx",40.8684064,-73.829878
Macy's,"250 Baychester Avenue, The Bronx",40.8628634,-73.82805739999999
Sunglass Hut at Macy's,"250 Baychester Avenue, The Bronx",40.8628699,-73.82804879999999
Burlington,"350 Baychester Avenue, The Bronx",40.8685976,-73.82903329999999
Telco Stores,"3959 White Plains Road, The Bronx",40.88736599999999,-73.86095159999999
Sammys Department Super Store,United States,40.891677,-73.858093
HomeGoods,"861 Pelham Parkway, Pelham",40.890846,-73.8207991
Marshalls,"849 Pelham Parkway, Pelham Manor",40.8914791,-73.8207999
Marshalls,"465 U.S. 46, Totowa",40.895315,-74.2310991
Marshalls,"301 Main Street, Paterson",40.91518,-74.1731707
Ninety Nine Center Store,"424 Market Street, Paterson",40.913431,-74.1605889
Macy's,"1100 Willowbrook Mall, Wayne",40.89031479999999,-74.2578829
Macy's Furniture Gallery,"200 U.S. 46, Wayne",40.8924019,-74.25664069999999
T.J. Maxx,"215 U.S. 46, Totowa",40.89466609999999,-74.2273266
HomeGoods,"6 Willowbrook Boulevard, Wayne",40.89004000000001,-74.25101
Burlington,"77 Willowbrook Boulevard, Wayne",40.8867775,-74.25231099999999
Nordstrom Rack,"141 New Jersey 23, Wayne",40.8904947,-74.25410269999999
Costco Wholesale,"149 New Jersey 23, Wayne",40.8900821,-74.25488920000001
Union Super Store,"398 Union Avenue, Paterson",40.9206353,-74.18580949999999
Macy's,"Willowbrook Mall, Wayne",40.8903151,-74.2579317
Forman Mills,"670 Union Boulevard, Totowa",40.893899,-74.2242354
Dollar Wonder,"292 Main Street, Paterson",40.915174,-74.173751
Homesense,"465 U.S. 46, Totowa",40.8955548,-74.2328004
Burlington,"301 Main Street Units #128 & 310, Paterson",40.9151781,-74.17318089999999
Future Foil Inc,"295 Governor Street, Paterson",40.92217309999999,-74.1560343
Westfield Garden State Plaza,"One Garden State Plaza Parkway, Paramus",40.91817289999999,-74.076331
Target,"900 Bergen Town Center, Paramus",40.9163472,-74.061223
Macy's,"500 Garden State Plaza Boulevard, Paramus",40.9170566,-74.075484
Kohl's,"200 Bergen Town Center, Paramus",40.9150095,-74.0576904
Nordstrom Rack,"510 Bergen Town Center, Paramus",40.915566,-74.058238
Macy's Furniture Gallery,"275 Route 4, Paramus",40.91487900000001,-74.046802
Marshalls,"100 Bergen Town Center, Paramus",40.91447489999999,-74.05662319999999
Sunglass Hut at Macy's,"500 Garden State Plaza Boulevard, Paramus",40.9170553,-74.0754937
Macy's Mattress Department,"500 Garden State Plaza Boulevard, Paramus",40.91728249999999,-74.0751748
Nordstrom,"501 Garden State Plaza Boulevard, Paramus",40.9198404,-74.0756097
HomeGoods,"200B Bergen Town Center, Paramus",40.91509819999999,-74.05747509999999
Burlington,"180 Bergen Town Center, Paramus",40.91495219999999,-74.0592904
Target,"630 Main Street, Hackensack",40.8991912,-74.03900879999999
Bloomingdale's,"The Shops at Riverside, 400 Hackensack Avenue, Hackensack",40.9065233,-74.031136
Brooks Brothers,"390 Hackensack Avenue, Hackensack",40.9052237,-74.03030559999999
Solène,"1438 Queen Anne Road, Teaneck",40.90251799999999,-74.004809
Super Dollar Store,"101 West Palisade Avenue, Englewood",40.896575,-73.9788411
Macy's,"800 Central Park Avenue Ste 1, Yonkers",40.92868199999999,-73.855576
Marshalls,"750 Central Park Avenue, Yonkers",40.9249277,-73.85658389999999
T.J. Maxx,"750 Central Park Avenue, Yonkers",40.9259671,-73.8549124
HomeGoods,"750 Central Park Avenue, Yonkers",40.9256883,-73.8553639
Sunglass Hut at Macy's,"800 Central Park Avenue, Yonkers",40.9283335,-73.855674
Burlington,"750 Central Park Avenue, Yonkers",40.92593859999999,-73.8553912
Target,"500 East Sandford Boulevard, Mount Vernon",40.9004856,-73.81848169999999
Costco Wholesale,"1 Industrial Lane, New Rochelle",40.89634900000001,-73.7945562
T.J. Maxx,"600 East Sandford Boulevard, Mount Vernon",40.901793,-73.817999
Jds department store inc,"Jds Department Store Inc, 3915 Dyre Avenue, The Bronx",40.89371669999999,-73.82916929999999
Target,"9005 Xavier Drive, Yonkers",40.9280105,-73.85170029999999
Marshalls & HomeGoods,"200 Petersville Road, New Rochelle",40.9229986,-73.7726003
Burlington,"7 Wayne Hills Mall, Wayne",40.96207080000001,-74.2403198
Burlington,"651 New Jersey 17 Suite 2, Paramus",40.96414939999999,-74.07836150000001
T.J. Maxx,"34 East Ridgewood Avenue, Paramus",40.9654688,-74.0754951
HomeGoods,"651 New Jersey 17, Paramus",40.96466329999999,-74.0784211
Marshalls,"545 New Jersey 17, Paramus",40.9577743,-74.07575729999999
Macy's,"100 Paramus Park Mall, Paramus",40.958395,-74.069194
Sunglass Hut at Macy's,"100 Paramus Park, Paramus",40.95658599999999,-74.06863799999999
Homesense,"404 New Jersey 17, Paramus",40.9484725,-74.0707499
Marshalls,"550 Kinderkamack Road, Emerson",40.9813946,-74.0261148
Target,"29 Vervalen Street, Closter",40.9714031,-73.9573817
HomeGoods,"38 Vervalen Street, Closter",40.9709991,-73.9567873
Costco Wholesale,"20 Stew Leonard Drive, Yonkers",40.9747461,-73.86173529999999
T.J. Maxx,"35 Fitzgerald Street, Yonkers",40.96694189999999,-73.8574454
Kohl's,"2350 Central Park Avenue, Yonkers",40.97755139999999,-73.8288571
Burlington,"2500 Central Park Avenue, Yonkers",40.9823893,-73.8266794
Marshalls,"2490 Central Park Avenue, Yonkers",40.9813118,-73.8253203
Homesense,"2490 Central Park Avenue, Yonkers",40.98152829999999,-73.8251155
